id,numero_da_amostra,tipo_da_forma_de_abastecimento,ano,mes,data_da_coleta,area,zona,latitude,longitude,parametro,resultado,procedencia_da_coleta,ponto_de_coleta,resultado_original,resultado_numerico,data_coleta,bairro,conforme
420,250104000756,SAA,2025,4,2025-04-29,DENDEZEIROS,Urbana,-12.929073,-38.505819,Cloro residual livre (mg/L),"0,21",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,21",0.21,2025-04-29,DENDEZEIROS,True
421,250104000748,SAA,2025,4,2025-04-28,PELOURINHO,Urbana,-12.9735122,-38.5108814,Cloro residual livre (mg/L),"1,50",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,50",1.5,2025-04-28,PELOURINHO,True
422,250104000746,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9717935,-38.5024859,Cloro residual livre (mg/L),"0,87",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,87",0.87,2025-04-28,NAZARE,True
423,250104000745,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9720626,-38.501378,Cloro residual livre (mg/L),"1,51",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,51",1.51,2025-04-28,NAZARE,True
424,250104000744,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9722076,-38.5015539,Cloro residual livre (mg/L),"1,30",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,30",1.3,2025-04-28,NAZARE,True
425,250104000763,SAA,2025,4,2025-04-29,SAO CAETANO,Urbana,-12.9368449,-38.4886624,Cloro residual livre (mg/L),"2,19",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,19",2.19,2025-04-29,SAO CAETANO,False
426,250104000747,SAA,2025,4,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,Urbana,-12.9672411,-38.5051227,Cloro residual livre (mg/L),"0,81",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,81",0.81,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,True
427,250104000740,SAA,2025,4,2025-04-28,TORORO,Urbana,-12.9830904,-38.5088441,Cloro residual livre (mg/L),"1,51",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,51",1.51,2025-04-28,TORORO,True
428,250104000757,SAA,2025,4,2025-04-29,CAMINHO DE AREIA,Urbana,-12.9299165,-38.5055196,Cloro residual livre (mg/L),"0,01",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,01",0.01,2025-04-29,CAMINHO DE AREIA,False
429,250104000764,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.941824,-38.4830356,Cloro residual livre (mg/L),"0,22",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,22",0.22,2025-04-29,FAZENDA GRANDE DO RETIRO,True
430,250104000766,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9483085,-38.4790421,Cloro residual livre (mg/L),"1,93",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,93",1.93,2025-04-29,FAZENDA GRANDE DO RETIRO,True
431,250104000761,SAA,2025,4,2025-04-29,VALERIA,Urbana,-12.8730556,-38.4352778,Cloro residual livre (mg/L),"2,74",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,74",2.74,2025-04-29,VALERIA,False
432,250104000753,SAA,2025,4,2025-04-29,BONFIM,Urbana,-12.9245802,-38.5105627,Cloro residual livre (mg/L),"4,12",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,12",4.12,2025-04-29,BONFIM,False
433,250104000742,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9780681,-38.5060117,Cloro residual livre (mg/L),"0,71",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,71",0.71,2025-04-28,NAZARE,True
434,250104000749,SAA,2025,4,2025-04-29,MASSARANDUBA,Urbana,-12.9282909,-38.497982,Cloro residual livre (mg/L),"1,31",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,31",1.31,2025-04-29,MASSARANDUBA,True
435,250104000743,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9746323,-38.502258,Cloro residual livre (mg/L),"1,14",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,14",1.14,2025-04-28,NAZARE,True
436,250104000741,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9788937,-38.5082991,Cloro residual livre (mg/L),"1,72",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,72",1.72,2025-04-28,NAZARE,True
437,250104000767,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9497186,-38.4784136,Cloro residual livre (mg/L),"1,82",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,82",1.82,2025-04-29,FAZENDA GRANDE DO RETIRO,True
438,250104000735,SAA,2025,4,2025-04-28,RIO SENA,Urbana,-12.8838658,-38.4751475,Cloro residual livre (mg/L),"1,10",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,10",1.1,2025-04-28,RIO SENA,True
439,250104000587,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Cloro residual livre (mg/L),"0,43",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,43",0.43,2025-04-02,PATAMARES,True
440,250104000580,SAA,2025,4,2025-04-01,BROTAS,Urbana,-12.9774119,-38.4994044,Cloro residual livre (mg/L),"2,07",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,07",2.07,2025-04-01,BROTAS,False
441,250104000625,SAA,2025,4,2025-04-03,VASCO DA GAMA,Urbana,-12.9916326,-38.5020801,Cloro residual livre (mg/L),"1,17",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,17",1.17,2025-04-03,VASCO DA GAMA,True
442,250104000682,SAA,2025,4,2025-04-09,RIO VERMELHO,Urbana,-13.0006594,-38.4807493,Cloro residual livre (mg/L),"1,90",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,90",1.9,2025-04-09,RIO VERMELHO,True
443,250104000610,SAA,2025,4,2025-04-03,CAIXA D'AGUA,Urbana,-12.957181,-38.493831,Cloro residual livre (mg/L),"2,03",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,03",2.03,2025-04-03,CAIXA D'AGUA,False
444,250104000689,SAA,2025,4,2025-04-10,BONFIM,Urbana,-12.9232008,-38.5063617,Cloro residual livre (mg/L),"1,63",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,63",1.63,2025-04-10,BONFIM,True
445,250104000590,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Cloro residual livre (mg/L),"1,06",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"1,06",1.06,2025-04-02,PATAMARES,True
446,250104000671,SAA,2025,4,2025-04-09,IMBUI,Urbana,-12.9695384,-38.4323755,Cloro residual livre (mg/L),"2,63",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,63",2.63,2025-04-09,IMBUI,False
447,250104000644,SAA,2025,4,2025-04-07,SUSSUARANA,Urbana,-12.9330548,-38.4451906,Cloro residual livre (mg/L),"2,98",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,98",2.98,2025-04-07,SUSSUARANA,False
448,250104000607,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9550121,-38.479657,Cloro residual livre (mg/L),"3,31",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,31",3.31,2025-04-03,IAPI,False
449,250104000627,SAA,2025,4,2025-04-03,AGUAS CLARAS,Urbana,-12.8937081,-38.440751,Cloro residual livre (mg/L),"2,12",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"2,12",2.12,2025-04-03,AGUAS CLARAS,False
450,250104000624,SAA,2025,4,2025-04-03,SETE PORTAS,Urbana,-12.9686314,-38.4967082,Cloro residual livre (mg/L),"1,39",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,39",1.39,2025-04-03,SETE PORTAS,True
451,250104000621,SAA,2025,4,2025-04-03,COSME DE FARIAS,Urbana,-12.9811113,-38.4887994,Cloro residual livre (mg/L),"2,30",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,30",2.3,2025-04-03,COSME DE FARIAS,False
452,250104000618,SAA,2025,4,2025-04-03,BROTAS,Urbana,-12.9907486,-38.485112,Cloro residual livre (mg/L),"1,67",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,67",1.67,2025-04-03,BROTAS,True
453,250104000611,SAA,2025,4,2025-04-03,CAIXA D'AGUA,Urbana,-12.9569299,-38.4954377,Cloro residual livre (mg/L),"0,79",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,79",0.79,2025-04-03,CAIXA D'AGUA,True
454,250104000620,SAA,2025,4,2025-04-03,BROTAS,Urbana,-12.9810131,-38.5005866,Cloro residual livre (mg/L),"2,07",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,07",2.07,2025-04-03,BROTAS,False
455,250104000619,SAA,2025,4,2025-04-03,DANIEL LISBOA,Urbana,-12.9852761,-38.488064,Cloro residual livre (mg/L),"2,08",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,08",2.08,2025-04-03,DANIEL LISBOA,False
456,250104000606,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9571707,-38.4878926,Cloro residual livre (mg/L),"1,57",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,57",1.57,2025-04-03,IAPI,True
457,250104000608,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9583341,-38.4772231,Cloro residual livre (mg/L),"1,06",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,06",1.06,2025-04-03,IAPI,True
458,250104000616,SAA,2025,4,2025-04-03,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Cloro residual livre (mg/L),"1,93",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"1,93",1.93,2025-04-03,CAMPINAS DE BROTAS,True
459,250104000687,SAA,2025,4,2025-04-10,VILA RUY BARBOSA,Urbana,-12.9318587,-38.5016477,Cloro residual livre (mg/L),"0,21",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,21",0.21,2025-04-10,VILA RUY BARBOSA,True
460,250104000595,SAA,2025,4,2025-04-02,GARCIA,Urbana,-13.0061873,-38.5007207,Cloro residual livre (mg/L),"2,82",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"2,82",2.82,2025-04-02,GARCIA,False
461,250104000596,SAA,2025,4,2025-04-02,BARRIS,Urbana,-12.989951,-38.5119076,Cloro residual livre (mg/L),"2,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,02",2.02,2025-04-02,BARRIS,False
462,250104000719,SAA,2025,4,2025-04-14,BARRA,Urbana,-13.0061928,-38.5328391,Cloro residual livre (mg/L),"0,61",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,61",0.61,2025-04-14,BARRA,True
463,250104000672,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9735981,-38.4259731,Cloro residual livre (mg/L),"1,13",ESTAÇÃO DE TRATAMENTO DE ÁGUA,Saída de tratamento/pós-desinfecção,"1,13",1.13,2025-04-09,BOCA DO RIO,True
464,250104000630,SAA,2025,4,2025-04-07,CAJAZEIRAS,Urbana,-12.8865546,-38.419571,Cloro residual livre (mg/L),"3,19",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,19",3.19,2025-04-07,CAJAZEIRAS,False
465,250104000585,SAA,2025,4,2025-04-01,COSME DE FARIAS,Urbana,-12.9765849,-38.4880004,Cloro residual livre (mg/L),"2,42",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,42",2.42,2025-04-01,COSME DE FARIAS,False
466,250104000643,SAA,2025,4,2025-04-07,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Cloro residual livre (mg/L),"2,30",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,30",2.3,2025-04-07,MATA ESCURA,False
467,250104000702,SAA,2025,4,2025-04-10,NAZARE,Urbana,-12.9720626,-38.501378,Cloro residual livre (mg/L),"1,72",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,72",1.72,2025-04-10,NAZARE,True
468,250104000701,SAA,2025,4,2025-04-10,NAZARE,Urbana,-12.9722076,-38.5015539,Cloro residual livre (mg/L),"2,08",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,08",2.08,2025-04-10,NAZARE,False
469,250104000659,SAA,2025,4,2025-04-08,FAZENDA GRANDE DO RETIRO,Urbana,-12.9537196,-38.4751009,Cloro residual livre (mg/L),"1,56",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,56",1.56,2025-04-08,FAZENDA GRANDE DO RETIRO,True
470,250104000724,SAA,2025,4,2025-04-14,FEDERACAO,Urbana,-12.9973266,-38.5155015,Cloro residual livre (mg/L),"2,00",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,00",2.0,2025-04-14,FEDERACAO,True
471,250104000717,SAA,2025,4,2025-04-14,JARDIM APIPEMA,Urbana,-13.0055148,-38.5180584,Cloro residual livre (mg/L),"1,49",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,49",1.49,2025-04-14,JARDIM APIPEMA,True
472,250104000722,SAA,2025,4,2025-04-14,CANELA,Urbana,-12.9951074,-38.5231869,Cloro residual livre (mg/L),"1,80",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,80",1.8,2025-04-14,CANELA,True
473,250104000567,SAA,2025,4,2025-04-01,PIATA,Urbana,-12.941216,-38.385991,Cloro residual livre (mg/L),"4,53",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,53",4.53,2025-04-01,PIATA,False
474,250104000651,SAA,2025,4,2025-04-08,SAO MARCOS,Urbana,-12.9254223,-38.4359021,Cloro residual livre (mg/L),"2,69",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,69",2.69,2025-04-08,SAO MARCOS,False
475,250104000581,SAA,2025,4,2025-04-01,BROTAS,Urbana,-12.9896525,-38.4886652,Cloro residual livre (mg/L),"2,61",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,61",2.61,2025-04-01,BROTAS,False
476,250104000600,SAA,2025,4,2025-04-02,PITUBA,Urbana,-12.9875764,-38.450551,Cloro residual livre (mg/L),"2,57",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,57",2.57,2025-04-02,PITUBA,False
477,250104000640,SAA,2025,4,2025-04-07,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Cloro residual livre (mg/L),"2,24",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,24",2.24,2025-04-07,TANCREDO NEVES,False
478,250104000605,SAA,2025,4,2025-04-03,CIDADE NOVA,Urbana,-12.9650303,-38.4841701,Cloro residual livre (mg/L),"1,68",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,68",1.68,2025-04-03,CIDADE NOVA,True
479,250104000589,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Cloro residual livre (mg/L),"0,80",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,80",0.8,2025-04-02,PATAMARES,True
480,250104000727,SAA,2025,4,2025-04-28,SAO TOME DE PARIPE,Urbana,-12.8233068,-38.483419,Cloro residual livre (mg/L),"0,85",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,85",0.85,2025-04-28,SAO TOME DE PARIPE,True
481,250104000642,SAA,2025,4,2025-04-07,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Cloro residual livre (mg/L),"2,57",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,57",2.57,2025-04-07,JARDIM SANTO INACIO,False
482,250104000628,SAA,2025,4,2025-04-03,AGUAS CLARAS,Urbana,-12.8937081,-38.440751,Cloro residual livre (mg/L),"2,95",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"2,95",2.95,2025-04-03,AGUAS CLARAS,False
483,250104000710,SAA,2025,4,2025-04-14,CABULA,Urbana,-12.9585879,-38.4673789,Cloro residual livre (mg/L),"1,56",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"1,56",1.56,2025-04-14,CABULA,True
484,250104000711,SAA,2025,4,2025-04-14,SAO GONCALO,Urbana,-12.9514665,-38.4647476,Cloro residual livre (mg/L),"4,18",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,18",4.18,2025-04-14,SAO GONCALO,False
485,250104000713,SAA,2025,4,2025-04-14,CABULA,Urbana,-12.9584187,-38.4523852,Cloro residual livre (mg/L),"2,48",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,48",2.48,2025-04-14,CABULA,False
486,250104000705,SAA,2025,4,2025-04-10,PELOURINHO,Urbana,-12.9730867,-38.5086675,Cloro residual livre (mg/L),"1,00",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,00",1.0,2025-04-10,PELOURINHO,True
487,250104000583,SAA,2025,4,2025-04-01,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Cloro residual livre (mg/L),"2,01",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"2,01",2.01,2025-04-01,CAMPINAS DE BROTAS,False
488,250104000676,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9786105,-38.4322751,Cloro residual livre (mg/L),"1,97",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,97",1.97,2025-04-09,BOCA DO RIO,True
489,250104000668,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.93527,-38.47578,Cloro residual livre (mg/L),"2,33",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,33",2.33,2025-04-08,SAO CAETANO,False
490,250104000604,SAA,2025,4,2025-04-03,BAIXA DE QUINTAS,Urbana,-12.9655171,-38.492633,Cloro residual livre (mg/L),"0,25",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,25",0.25,2025-04-03,BAIXA DE QUINTAS,True
491,250104000566,SAA,2025,4,2025-04-01,PATAMARES,Urbana,-12.9574916,-38.400895,Cloro residual livre (mg/L),"4,82",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,82",4.82,2025-04-01,PATAMARES,False
492,250104000669,SAA,2025,4,2025-04-09,PARALELA,Urbana,-12.9565084,-38.4291786,Cloro residual livre (mg/L),"1,35",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,35",1.35,2025-04-09,PARALELA,True
493,250104000698,SAA,2025,4,2025-04-10,TORORO,Urbana,-12.9830904,-38.5088441,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,TORORO,True
494,250104000649,SAA,2025,4,2025-04-08,VILA CANARIA,Urbana,-12.9123519,-38.4432356,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,VILA CANARIA,True
495,250104000673,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9735981,-38.4259731,Coliformes totais,AUSENTE,ESTAÇÃO DE TRATAMENTO DE ÁGUA,Saída de tratamento/pós-desinfecção,AUSENTE,0.0,2025-04-09,BOCA DO RIO,True
496,250104000606,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9571707,-38.4878926,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,IAPI,True
497,250104000705,SAA,2025,4,2025-04-10,PELOURINHO,Urbana,-12.9730867,-38.5086675,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,PELOURINHO,True
498,250104000697,SAA,2025,4,2025-04-10,NAZARE,Urbana,-12.9809618,-38.5117067,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,NAZARE,True
499,250104000676,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9786105,-38.4322751,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-09,BOCA DO RIO,True
500,250104000627,SAA,2025,4,2025-04-03,AGUAS CLARAS,Urbana,-12.8937081,-38.440751,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-03,AGUAS CLARAS,True
501,250104000706,SAA,2025,4,2025-04-10,COMERCIO,Urbana,-12.9675548,-38.5104299,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,COMERCIO,True
502,250104000718,SAA,2025,4,2025-04-14,BARRA,Urbana,-13.0063116,-38.5285232,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,BARRA,True
503,250104000720,SAA,2025,4,2025-04-14,BARRA,Urbana,-13.0027501,-38.524242,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,BARRA,True
504,250104000587,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Coliformes totais,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-04-02,PATAMARES,True
505,250104000672,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9735981,-38.4259731,Coliformes totais,AUSENTE,ESTAÇÃO DE TRATAMENTO DE ÁGUA,Saída de tratamento/pós-desinfecção,AUSENTE,0.0,2025-04-09,BOCA DO RIO,True
506,250104000717,SAA,2025,4,2025-04-14,JARDIM APIPEMA,Urbana,-13.0055148,-38.5180584,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,JARDIM APIPEMA,True
507,250104000613,SAA,2025,4,2025-04-03,LIBERDADE,Urbana,-12.9495478,-38.4959448,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,LIBERDADE,True
508,250104000614,SAA,2025,4,2025-04-03,LIBERDADE,Urbana,-12.9471449,-38.4936106,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,LIBERDADE,True
509,250104000655,SAA,2025,4,2025-04-08,CANABRAVA,Urbana,-12.9252757,-38.4197364,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,CANABRAVA,True
510,250104000616,SAA,2025,4,2025-04-03,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-03,CAMPINAS DE BROTAS,True
511,250104000668,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.93527,-38.47578,Coliformes totais,PRESENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,PRESENTE,1.0,2025-04-08,SAO CAETANO,False
512,250104000595,SAA,2025,4,2025-04-02,GARCIA,Urbana,-13.0061873,-38.5007207,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-02,GARCIA,True
513,250104000621,SAA,2025,4,2025-04-03,COSME DE FARIAS,Urbana,-12.9811113,-38.4887994,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,COSME DE FARIAS,True
514,250104000709,SAA,2025,4,2025-04-14,CABULA,Urbana,-12.9585879,-38.4673789,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-14,CABULA,True
515,250104000713,SAA,2025,4,2025-04-14,CABULA,Urbana,-12.9584187,-38.4523852,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,CABULA,True
516,250104000579,SAA,2025,4,2025-04-01,ENGENHO VELHO DE BROTAS,Urbana,-12.9844187,-38.5035581,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,ENGENHO VELHO DE BROTAS,True
517,250104000665,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.9334698,-38.4828891,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,SAO CAETANO,True
518,250104000589,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Coliformes totais,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-04-02,PATAMARES,True
519,250104000760,SAA,2025,4,2025-04-29,VALERIA,Urbana,-12.8792686,-38.4385021,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,VALERIA,True
520,250104000758,SAA,2025,4,2025-04-29,PIRAJA,Urbana,-12.8983029,-38.4584337,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-29,PIRAJA,True
521,250104000754,SAA,2025,4,2025-04-29,MONTE SERRAT,Urbana,-12.9576787,-38.4968458,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,MONTE SERRAT,True
522,250104000765,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9474788,-38.4816556,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,FAZENDA GRANDE DO RETIRO,True
523,250104000756,SAA,2025,4,2025-04-29,DENDEZEIROS,Urbana,-12.929073,-38.505819,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,DENDEZEIROS,True
524,250104000748,SAA,2025,4,2025-04-28,PELOURINHO,Urbana,-12.9735122,-38.5108814,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,PELOURINHO,True
